"","num","Differences","sequencename"
"1",1,420,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"774",774,174,"gi|527179288|gb|KC880383.1|Human_poliovirus_1|10_Apr_2010|2010|Tajikistan|NA"
"775",775,175,"gi|527179318|gb|KC880398.1|Human_poliovirus_1|04_Apr_2010|2010|Tajikistan|NA"
"776",776,175,"gi|527179316|gb|KC880397.1|Human_poliovirus_1|05_Apr_2010|2010|Tajikistan|NA"
"777",777,175,"gi|527179314|gb|KC880396.1|Human_poliovirus_1|12_Feb_2010|2010|Tajikistan|NA"
"778",778,175,"gi|527179312|gb|KC880395.1|Human_poliovirus_1|19_Apr_2010|2010|Tajikistan|NA"
"779",779,175,"gi|527179310|gb|KC880394.1|Human_poliovirus_1|13_Mar_2010|2010|Tajikistan|NA"
"780",780,175,"gi|527179308|gb|KC880393.1|Human_poliovirus_1|15_Mar_2010|2010|Tajikistan|NA"
"781",781,175,"gi|527179298|gb|KC880388.1|Human_poliovirus_1|05_Mar_2010|2010|Tajikistan|NA"
"782",782,175,"gi|527179296|gb|KC880387.1|Human_poliovirus_1|12_Apr_2010|2010|Tajikistan|NA"
"783",783,210,"gi|317408173|gb|HQ286311.1|Human_poliovirus_1|2009|2009|Indonesia|AS"
"784",784,209,"gi|317408175|gb|HQ286312.1|Human_poliovirus_1|2000|2000|Iraq|AS"
"785",785,195,"gi|317408185|gb|HQ286317.1|Human_poliovirus_1|1985|1985|Tunisia|AF"
"786",786,195,"gi|397319984|gb|JQ228554.1|Human_poliovirus_1|01_Sep_1991|1991|Gaza_Strip|NA"
"787",787,187,"gi|397319982|gb|JQ228553.1|Human_poliovirus_1|01_Sep_1991|1991|Gaza_Strip|NA"
"788",788,189,"gi|397319994|gb|JQ228559.1|Human_poliovirus_1|10_Dec_1994|1994|Gaza_Strip|NA"
"789",789,189,"gi|397319992|gb|JQ228558.1|Human_poliovirus_1|10_Dec_1994|1994|Gaza_Strip|NA"
"790",790,182,"gi|397320004|gb|JQ228564.1|Human_poliovirus_1|25_Jun_1995|1995|Israel|AS"
"791",791,181,"gi|397320000|gb|JQ228562.1|Human_poliovirus_1|01_Feb_1995|1995|Gaza_Strip|NA"
"792",792,182,"gi|397319988|gb|JQ228556.1|Human_poliovirus_1|06_Oct_1994|1994|Gaza_Strip|NA"
"793",793,182,"gi|397319986|gb|JQ228555.1|Human_poliovirus_1|06_Oct_1994|1994|Gaza_Strip|NA"
"794",794,183,"gi|397319998|gb|JQ228561.1|Human_poliovirus_1|01_Feb_1995|1995|Gaza_Strip|NA"
"795",795,184,"gi|397320002|gb|JQ228563.1|Human_poliovirus_1|01_Mar_1995|1995|Gaza_Strip|NA"
"796",796,182,"gi|397319996|gb|JQ228560.1|Human_poliovirus_1|01_Feb_1995|1995|Gaza_Strip|NA"
"797",797,182,"gi|397319990|gb|JQ228557.1|Human_poliovirus_1|10_Dec_1994|1994|Gaza_Strip|NA"
"798",798,176,"gi|523795362|gb|KC832566.1|Human_poliovirus_1|20_May_2001|2001|Egypt|AF"
"799",799,176,"gi|523795330|gb|KC832550.1|Human_poliovirus_1|17_Apr_2001|2001|Egypt|AF"
"800",800,179,"gi|523795348|gb|KC832559.1|Human_poliovirus_1|09_May_2001|2001|Egypt|AF"
"801",801,176,"gi|523795372|gb|KC832571.1|Human_poliovirus_1|11_Jun_2001|2001|Egypt|AF"
"802",802,178,"gi|523795360|gb|KC832565.1|Human_poliovirus_1|15_May_2001|2001|Egypt|AF"
"803",803,180,"gi|523795502|gb|KC832636.1|Human_poliovirus_1|26_Jun_2002|2002|Egypt|AF"
"804",804,182,"gi|523795476|gb|KC832623.1|Human_poliovirus_1|17_Dec_2002|2002|Egypt|AF"
"805",805,177,"gi|523795572|gb|KC832671.1|Human_poliovirus_1|13_Jan_2005|2005|Egypt|AF"
"806",806,179,"gi|523795548|gb|KC832659.1|Human_poliovirus_1|04_Aug_2004|2004|Egypt|AF"
"807",807,184,"gi|523795556|gb|KC832663.1|Human_poliovirus_1|17_Oct_2004|2004|Egypt|AF"
"808",808,183,"gi|523795562|gb|KC832666.1|Human_poliovirus_1|29_Dec_2004|2004|Egypt|AF"
"809",809,182,"gi|523795558|gb|KC832664.1|Human_poliovirus_1|07_Dec_2004|2004|Egypt|AF"
"810",810,183,"gi|523795560|gb|KC832665.1|Human_poliovirus_1|23_Dec_2004|2004|Egypt|AF"
"811",811,180,"gi|523795564|gb|KC832667.1|Human_poliovirus_1|29_Dec_2004|2004|Egypt|AF"
"812",812,183,"gi|523795554|gb|KC832662.1|Human_poliovirus_1|14_Oct_2004|2004|Egypt|AF"
"813",813,182,"gi|523795552|gb|KC832661.1|Human_poliovirus_1|29_Aug_2004|2004|Egypt|AF"
"814",814,182,"gi|523795538|gb|KC832654.1|Human_poliovirus_1|18_Nov_2003|2003|Egypt|AF"
"815",815,179,"gi|523795540|gb|KC832655.1|Human_poliovirus_1|18_Nov_2003|2003|Egypt|AF"
"816",816,180,"gi|523795516|gb|KC832643.1|Human_poliovirus_1|17_Jun_2003|2003|Egypt|AF"
"817",817,178,"gi|523795478|gb|KC832624.1|Human_poliovirus_1|21_Dec_2002|2002|Egypt|AF"
"818",818,174,"gi|523795524|gb|KC832647.1|Human_poliovirus_1|02_Feb_2003|2003|Egypt|AF"
"819",819,177,"gi|523795510|gb|KC832640.1|Human_poliovirus_1|01_Aug_2002|2002|Egypt|AF"
"820",820,173,"gi|523795458|gb|KC832614.1|Human_poliovirus_1|31_Aug_2002|2002|Egypt|AF"
"821",821,177,"gi|523795508|gb|KC832639.1|Human_poliovirus_1|01_Aug_2002|2002|Egypt|AF"
"822",822,174,"gi|523795504|gb|KC832637.1|Human_poliovirus_1|26_Jun_2002|2002|Egypt|AF"
"823",823,178,"gi|523795480|gb|KC832625.1|Human_poliovirus_1|21_Dec_2002|2002|Egypt|AF"
"824",824,181,"gi|523795384|gb|KC832577.1|Human_poliovirus_1|08_Jul_2001|2001|Egypt|AF"
"825",825,188,"gi|523795500|gb|KC832635.1|Human_poliovirus_1|09_Jun_2002|2002|Egypt|AF"
"826",826,187,"gi|523795374|gb|KC832572.1|Human_poliovirus_1|11_Jun_2001|2001|Egypt|AF"
"827",827,178,"gi|523795488|gb|KC832629.1|Human_poliovirus_1|14_Apr_2002|2002|Egypt|AF"
"828",828,173,"gi|523795498|gb|KC832634.1|Human_poliovirus_1|14_May_2002|2002|Egypt|AF"
"829",829,176,"gi|523795496|gb|KC832633.1|Human_poliovirus_1|14_May_2002|2002|Egypt|AF"
"830",830,178,"gi|523795302|gb|KC832536.1|Human_poliovirus_1|26_Nov_2001|2001|Egypt|AF"
"831",831,177,"gi|523795482|gb|KC832626.1|Human_poliovirus_1|13_Feb_2002|2002|Egypt|AF"
"832",832,178,"gi|523795282|gb|KC832526.1|Human_poliovirus_1|31_Oct_2001|2001|Egypt|AF"
"833",833,181,"gi|523795332|gb|KC832551.1|Human_poliovirus_1|17_Apr_2001|2001|Egypt|AF"
"834",834,185,"gi|523795420|gb|KC832595.1|Human_poliovirus_1|11_Aug_2001|2001|Egypt|AF"
"835",835,180,"gi|523795386|gb|KC832578.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"836",836,184,"gi|523795324|gb|KC832547.1|Human_poliovirus_1|25_Feb_2001|2001|Egypt|AF"
"837",837,181,"gi|523795382|gb|KC832576.1|Human_poliovirus_1|08_Jul_2001|2001|Egypt|AF"
"838",838,181,"gi|523795322|gb|KC832546.1|Human_poliovirus_1|25_Feb_2001|2001|Egypt|AF"
"839",839,180,"gi|523795368|gb|KC832569.1|Human_poliovirus_1|27_May_2001|2001|Egypt|AF"
"840",840,177,"gi|523795376|gb|KC832573.1|Human_poliovirus_1|18_Jun_2001|2001|Egypt|AF"
"841",841,176,"gi|523795394|gb|KC832582.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"842",842,178,"gi|523795280|gb|KC832525.1|Human_poliovirus_1|28_Oct_2001|2001|Egypt|AF"
"843",843,176,"gi|523795422|gb|KC832596.1|Human_poliovirus_1|11_Aug_2001|2001|Egypt|AF"
"844",844,173,"gi|523795492|gb|KC832631.1|Human_poliovirus_1|14_Apr_2002|2002|Egypt|AF"
"845",845,173,"gi|523795490|gb|KC832630.1|Human_poliovirus_1|14_Apr_2002|2002|Egypt|AF"
"846",846,174,"gi|523795416|gb|KC832593.1|Human_poliovirus_1|11_Aug_2001|2001|Egypt|AF"
"847",847,179,"gi|523795378|gb|KC832574.1|Human_poliovirus_1|24_Jun_2001|2001|Egypt|AF"
"848",848,177,"gi|523795366|gb|KC832568.1|Human_poliovirus_1|27_May_2001|2001|Egypt|AF"
"849",849,177,"gi|523795344|gb|KC832557.1|Human_poliovirus_1|06_May_2001|2001|Egypt|AF"
"850",850,178,"gi|523795356|gb|KC832563.1|Human_poliovirus_1|14_May_2001|2001|Egypt|AF"
"851",851,175,"gi|523795396|gb|KC832583.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"852",852,175,"gi|523795352|gb|KC832561.1|Human_poliovirus_1|14_May_2001|2001|Egypt|AF"
"853",853,177,"gi|523795436|gb|KC832603.1|Human_poliovirus_1|02_Sep_2001|2001|Egypt|AF"
"854",854,176,"gi|523795412|gb|KC832591.1|Human_poliovirus_1|05_Aug_2001|2001|Egypt|AF"
"855",855,176,"gi|523795428|gb|KC832599.1|Human_poliovirus_1|19_Aug_2001|2001|Egypt|AF"
"856",856,178,"gi|523795400|gb|KC832585.1|Human_poliovirus_1|24_Jul_2001|2001|Egypt|AF"
"857",857,178,"gi|523795414|gb|KC832592.1|Human_poliovirus_1|05_Aug_2001|2001|Egypt|AF"
"858",858,180,"gi|523795306|gb|KC832538.1|Human_poliovirus_1|29_Nov_2001|2001|Egypt|AF"
"859",859,178,"gi|523795440|gb|KC832605.1|Human_poliovirus_1|09_Sep_2001|2001|Egypt|AF"
"860",860,180,"gi|523795442|gb|KC832606.1|Human_poliovirus_1|16_Sep_2001|2001|Egypt|AF"
"861",861,181,"gi|523795404|gb|KC832587.1|Human_poliovirus_1|24_Jul_2001|2001|Egypt|AF"
"862",862,182,"gi|523795380|gb|KC832575.1|Human_poliovirus_1|02_Jul_2001|2001|Egypt|AF"
"863",863,182,"gi|523795454|gb|KC832612.1|Human_poliovirus_1|01_Jan_2002|2002|Egypt|AF"
"864",864,180,"gi|523795298|gb|KC832534.1|Human_poliovirus_1|19_Nov_2001|2001|Egypt|AF"
"865",865,181,"gi|523795314|gb|KC832542.1|Human_poliovirus_1|30_Dec_2001|2001|Egypt|AF"
"866",866,179,"gi|523795312|gb|KC832541.1|Human_poliovirus_1|30_Dec_2001|2001|Egypt|AF"
"867",867,180,"gi|523795308|gb|KC832539.1|Human_poliovirus_1|25_Dec_2001|2001|Egypt|AF"
"868",868,179,"gi|523795304|gb|KC832537.1|Human_poliovirus_1|29_Nov_2001|2001|Egypt|AF"
"869",869,180,"gi|523795296|gb|KC832533.1|Human_poliovirus_1|18_Nov_2001|2001|Egypt|AF"
"870",870,179,"gi|291169091|gb|GU562881.1|Human_poliovirus_1|2001|2001|Egypt|AF"
"871",871,178,"gi|523795456|gb|KC832613.1|Human_poliovirus_1|05_Jan_2002|2002|Egypt|AF"
"872",872,173,"gi|523795300|gb|KC832535.1|Human_poliovirus_1|19_Nov_2001|2001|Egypt|AF"
"873",873,174,"gi|523795484|gb|KC832627.1|Human_poliovirus_1|13_Feb_2002|2002|Egypt|AF"
"874",874,179,"gi|523795448|gb|KC832609.1|Human_poliovirus_1|17_Sep_2001|2001|Egypt|AF"
"875",875,177,"gi|523795426|gb|KC832598.1|Human_poliovirus_1|14_Aug_2001|2001|Egypt|AF"
"876",876,178,"gi|523795392|gb|KC832581.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"877",877,176,"gi|523795390|gb|KC832580.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"878",878,185,"gi|523795342|gb|KC832556.1|Human_poliovirus_1|06_May_2001|2001|Egypt|AF"
"879",879,188,"gi|523795452|gb|KC832611.1|Human_poliovirus_1|08_Oct_2001|2001|Egypt|AF"
"880",880,183,"gi|523795432|gb|KC832601.1|Human_poliovirus_1|26_Aug_2001|2001|Egypt|AF"
"881",881,178,"gi|523795430|gb|KC832600.1|Human_poliovirus_1|14_Jan_2001|2001|Egypt|AF"
"882",882,181,"gi|523795270|gb|KC832520.1|Human_poliovirus_1|12_Nov_2000|2000|Egypt|AF"
"883",883,185,"gi|523795350|gb|KC832560.1|Human_poliovirus_1|14_May_2001|2001|Egypt|AF"
"884",884,180,"gi|523795398|gb|KC832584.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"885",885,183,"gi|523795274|gb|KC832522.1|Human_poliovirus_1|12_Nov_2000|2000|Egypt|AF"
"886",886,182,"gi|523795326|gb|KC832548.1|Human_poliovirus_1|23_Mar_2001|2001|Egypt|AF"
"887",887,183,"gi|523795340|gb|KC832555.1|Human_poliovirus_1|06_May_2001|2001|Egypt|AF"
"888",888,180,"gi|523795272|gb|KC832521.1|Human_poliovirus_1|12_Nov_2000|2000|Egypt|AF"
"889",889,180,"gi|523795290|gb|KC832530.1|Human_poliovirus_1|21_Feb_2001|2001|Egypt|AF"
"890",890,178,"gi|523795268|gb|KC832519.1|Human_poliovirus_1|09_Oct_2000|2000|Egypt|AF"
"891",891,176,"gi|523795486|gb|KC832628.1|Human_poliovirus_1|04_Mar_2002|2002|Egypt|AF"
"892",892,178,"gi|523795328|gb|KC832549.1|Human_poliovirus_1|08_Apr_2001|2001|Egypt|AF"
"893",893,177,"gi|523795494|gb|KC832632.1|Human_poliovirus_1|04_May_2002|2002|Egypt|AF"
"894",894,175,"gi|523795408|gb|KC832589.1|Human_poliovirus_1|31_Jul_2001|2001|Egypt|AF"
"895",895,178,"gi|523795406|gb|KC832588.1|Human_poliovirus_1|24_Jul_2001|2001|Egypt|AF"
"896",896,174,"gi|523795294|gb|KC832532.1|Human_poliovirus_1|12_Nov_2001|2001|Egypt|AF"
"897",897,178,"gi|523795418|gb|KC832594.1|Human_poliovirus_1|11_Aug_2001|2001|Egypt|AF"
"898",898,176,"gi|523795310|gb|KC832540.1|Human_poliovirus_1|25_Dec_2001|2001|Egypt|AF"
"899",899,175,"gi|523795318|gb|KC832544.1|Human_poliovirus_1|31_Dec_2001|2001|Egypt|AF"
"900",900,175,"gi|523795316|gb|KC832543.1|Human_poliovirus_1|31_Dec_2001|2001|Egypt|AF"
"901",901,176,"gi|523795446|gb|KC832608.1|Human_poliovirus_1|16_Sep_2001|2001|Egypt|AF"
"902",902,178,"gi|523795424|gb|KC832597.1|Human_poliovirus_1|13_Aug_2001|2001|Egypt|AF"
"903",903,175,"gi|523795438|gb|KC832604.1|Human_poliovirus_1|08_Sep_2001|2001|Egypt|AF"
"904",904,173,"gi|523795284|gb|KC832527.1|Human_poliovirus_1|31_Oct_2001|2001|Egypt|AF"
"905",905,177,"gi|523795346|gb|KC832558.1|Human_poliovirus_1|07_May_2001|2001|Egypt|AF"
"906",906,174,"gi|523795286|gb|KC832528.1|Human_poliovirus_1|05_Nov_2001|2001|Egypt|AF"
"907",907,177,"gi|523795278|gb|KC832524.1|Human_poliovirus_1|22_Oct_2001|2001|Egypt|AF"
"908",908,177,"gi|523795450|gb|KC832610.1|Human_poliovirus_1|08_Oct_2001|2001|Egypt|AF"
"909",909,175,"gi|523795358|gb|KC832564.1|Human_poliovirus_1|14_May_2001|2001|Egypt|AF"
"910",910,177,"gi|523795354|gb|KC832562.1|Human_poliovirus_1|14_May_2001|2001|Egypt|AF"
"911",911,179,"gi|523795338|gb|KC832554.1|Human_poliovirus_1|29_Apr_2001|2001|Egypt|AF"
"912",912,177,"gi|523795336|gb|KC832553.1|Human_poliovirus_1|29_Apr_2001|2001|Egypt|AF"
"913",913,176,"gi|523795388|gb|KC832579.1|Human_poliovirus_1|09_Jul_2001|2001|Egypt|AF"
"914",914,175,"gi|523795444|gb|KC832607.1|Human_poliovirus_1|16_Sep_2001|2001|Egypt|AF"
"915",915,173,"gi|523795320|gb|KC832545.1|Human_poliovirus_1|28_Jan_2001|2001|Egypt|AF"
"916",916,174,"gi|523795288|gb|KC832529.1|Human_poliovirus_1|05_Nov_2001|2001|Egypt|AF"
"917",917,172,"gi|523795276|gb|KC832523.1|Human_poliovirus_1|16_Oct_2001|2001|Egypt|AF"
"918",918,172,"gi|523795434|gb|KC832602.1|Human_poliovirus_1|26_Aug_2001|2001|Egypt|AF"
"919",919,171,"gi|523795370|gb|KC832570.1|Human_poliovirus_1|11_Jun_2001|2001|Egypt|AF"
"920",920,177,"gi|523795542|gb|KC832656.1|Human_poliovirus_1|20_Apr_2003|2003|Egypt|AF"
"921",921,172,"gi|523795474|gb|KC832622.1|Human_poliovirus_1|02_Dec_2002|2002|Egypt|AF"
"922",922,173,"gi|523795462|gb|KC832616.1|Human_poliovirus_1|18_Sep_2002|2002|Egypt|AF"
"923",923,174,"gi|523795292|gb|KC832531.1|Human_poliovirus_1|11_Nov_2001|2001|Egypt|AF"
"924",924,175,"gi|523795410|gb|KC832590.1|Human_poliovirus_1|05_Aug_2001|2001|Egypt|AF"
"925",925,170,"gi|523795364|gb|KC832567.1|Human_poliovirus_1|20_May_2001|2001|Egypt|AF"
"926",926,173,"gi|523795530|gb|KC832650.1|Human_poliovirus_1|15_Sep_2003|2003|Egypt|AF"
"927",927,172,"gi|523795514|gb|KC832642.1|Human_poliovirus_1|26_Jan_2003|2003|Egypt|AF"
"928",928,171,"gi|523795468|gb|KC832619.1|Human_poliovirus_1|03_Nov_2002|2002|Egypt|AF"
"929",929,171,"gi|523795470|gb|KC832620.1|Human_poliovirus_1|10_Nov_2002|2002|Egypt|AF"
"930",930,168,"gi|523795466|gb|KC832618.1|Human_poliovirus_1|09_Oct_2002|2002|Egypt|AF"
"931",931,168,"gi|523795464|gb|KC832617.1|Human_poliovirus_1|09_Oct_2002|2002|Egypt|AF"
"932",932,171,"gi|523795506|gb|KC832638.1|Human_poliovirus_1|30_Jun_2002|2002|Egypt|AF"
"933",933,169,"gi|523795460|gb|KC832615.1|Human_poliovirus_1|31_Aug_2002|2002|Egypt|AF"
"934",934,170,"gi|317408169|gb|HQ286309.1|Human_poliovirus_1|2004|2004|Egypt|AF"
"935",935,172,"gi|523795544|gb|KC832657.1|Human_poliovirus_1|11_Jun_2004|2004|Egypt|AF"
"936",936,175,"gi|523795570|gb|KC832670.1|Human_poliovirus_1|10_Jan_2005|2005|Egypt|AF"
"937",937,176,"gi|523795568|gb|KC832669.1|Human_poliovirus_1|10_Jan_2005|2005|Egypt|AF"
"938",938,170,"gi|523795536|gb|KC832653.1|Human_poliovirus_1|08_Oct_2003|2003|Egypt|AF"
"939",939,173,"gi|523795546|gb|KC832658.1|Human_poliovirus_1|12_Jun_2004|2004|Egypt|AF"
"940",940,171,"gi|523795566|gb|KC832668.1|Human_poliovirus_1|06_Jan_2004|2004|Egypt|AF"
"941",941,166,"gi|523795550|gb|KC832660.1|Human_poliovirus_1|14_Aug_2004|2004|Egypt|AF"
"942",942,172,"gi|523795522|gb|KC832646.1|Human_poliovirus_1|05_Aug_2003|2003|Egypt|AF"
"943",943,171,"gi|523795512|gb|KC832641.1|Human_poliovirus_1|13_Jun_2003|2003|Egypt|AF"
"944",944,166,"gi|523795534|gb|KC832652.1|Human_poliovirus_1|08_Oct_2003|2003|Egypt|AF"
"945",945,167,"gi|523795528|gb|KC832649.1|Human_poliovirus_1|06_Sep_2003|2003|Egypt|AF"
"946",946,167,"gi|523795526|gb|KC832648.1|Human_poliovirus_1|06_Sep_2003|2003|Egypt|AF"
"947",947,167,"gi|523795518|gb|KC832644.1|Human_poliovirus_1|09_Jul_2003|2003|Egypt|AF"
"948",948,166,"gi|523795532|gb|KC832651.1|Human_poliovirus_1|15_Sep_2003|2003|Egypt|AF"
"949",949,166,"gi|523795520|gb|KC832645.1|Human_poliovirus_1|23_Jul_2003|2003|Egypt|AF"
"950",950,173,"gi|523795472|gb|KC832621.1|Human_poliovirus_1|04_Feb_2002|2002|Egypt|AF"
"951",951,171,"gi|523795402|gb|KC832586.1|Human_poliovirus_1|24_Jul_2001|2001|Egypt|AF"
"952",952,176,"gi|523795334|gb|KC832552.1|Human_poliovirus_1|29_Apr_2001|2001|Egypt|AF"
"953",953,203,"gi|317408187|gb|HQ286318.1|Human_poliovirus_1|1992|1992|Viet_Nam|AS"
"954",954,217,"gi|317408189|gb|HQ286319.1|Human_poliovirus_1|2002|2002|Zambia|AF"
"955",955,193,"gi|291169107|gb|GU562889.1|Human_poliovirus_1|2000|2000|Ghana|AF"
"956",956,213,"gi|291169109|gb|GU562890.1|Human_poliovirus_1|2004|2004|Nigeria|AF"
"957",957,216,"gi|317408179|gb|HQ286314.1|Human_poliovirus_1|2009|2009|Nigeria|AF"
"958",958,210,"gi|343207373|gb|JF313101.1|Human_poliovirus_1|2010|2010|Chad|NA"
"959",959,212,"gi|215254355|gb|FJ436996.1|Human_poliovirus_1|2007|2007|Switzerland|EU"
"960",960,206,"gi|388250603|gb|JQ613982.1|Human_poliovirus_1|21_Dec_2010|2010|Egypt|AF"
"961",961,200,"gi|388250631|gb|JQ613996.1|Human_poliovirus_1|29_Sep_2008|2008|Egypt|AF"
"962",962,200,"gi|317408183|gb|HQ286316.1|Human_poliovirus_1|2009|2009|Sudan|AF"
"963",963,210,"gi|291169111|gb|GU562891.1|Human_poliovirus_1|2001|2001|Nigeria|AF"
"964",964,208,"gi|343207371|gb|JF313100.1|Human_poliovirus_1|2009|2009|Guinea|AF"
"965",965,264,"gi|317408147|gb|HQ286298.1|Human_poliovirus_3|1990|1990|Mexico|NA"
"966",966,259,"gi|82542566|gb|DQ264316.1|Human_poliovirus_3|2003|2003|Russia|AS"
"967",967,258,"gi|298682134|gb|GU380278.1|Human_poliovirus_3|04_Mar_2007|2007|Egypt|AF"
"968",968,254,"gi|82542556|gb|DQ264311.1|Human_poliovirus_3|2001|2001|Belarus|EU"
"969",969,264,"gi|239914778|dbj|AB467859.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"970",970,262,"gi|239914766|dbj|AB467853.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"971",971,270,"gi|239914728|dbj|AB467834.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"972",972,268,"gi|239914694|dbj|AB467817.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"973",973,262,"gi|239914732|dbj|AB467836.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"974",974,261,"gi|239914784|dbj|AB467862.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"975",975,259,"gi|239914730|dbj|AB467835.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"976",976,259,"gi|397172275|gb|JN688978.1|Human_poliovirus_3|2010|2010|Brazil|SA"
"977",977,257,"gi|82542546|gb|DQ264306.1|Human_poliovirus_3|2000|2000|Russia|AS"
"978",978,259,"gi|239914770|dbj|AB467855.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"979",979,259,"gi|239914742|dbj|AB467841.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"980",980,261,"gi|239914786|dbj|AB467863.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"981",981,257,"gi|239914710|dbj|AB467825.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"982",982,258,"gi|239914708|dbj|AB467824.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"983",983,260,"gi|239914712|dbj|AB467826.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"984",984,260,"gi|239914704|dbj|AB467822.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"985",985,260,"gi|239914706|dbj|AB467823.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"986",986,264,"gi|239914720|dbj|AB467830.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"987",987,257,"gi|258523463|gb|FJ868336.1|Human_poliovirus_3|27_Feb_1991|1991|Australia|OC"
"988",988,259,"gi|239914746|dbj|AB467843.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"989",989,259,"gi|239914776|dbj|AB467858.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"990",990,257,"gi|239914726|dbj|AB467833.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"991",991,258,"gi|239914752|dbj|AB467846.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"992",992,260,"gi|82542568|gb|DQ264317.1|Human_poliovirus_3|2004|2004|Russia|AS"
"993",993,260,"gi|409685287|gb|JX513605.1|Human_poliovirus_3|10_Mar_2008|2008|India|AS"
"994",994,259,"gi|325111888|gb|HQ694495.1|Human_poliovirus_3_strain_Sabin|19_Sep_2009|2009|China|AS"
"995",995,257,"gi|82542550|gb|DQ264308.1|Human_poliovirus_3|2001|2001|Russia|AS"
"996",996,287,"gi|239914790|dbj|AB467865.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"997",997,258,"gi|239914698|dbj|AB467819.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"998",998,257,"gi|239914696|dbj|AB467818.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"999",999,272,"gi|239914692|dbj|AB467816.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1000",1000,258,"gi|385541250|dbj|AB629953.1|Human_poliovirus_3|2008|2008|Japan|AS"
"1001",1001,259,"gi|269213229|gb|FJ842180.1|Human_poliovirus_3|1985|1985|Finland|EU"
"1002",1002,260,"gi|239914738|dbj|AB467839.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1003",1003,261,"gi|239914792|dbj|AB467866.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1004",1004,258,"gi|239914748|dbj|AB467844.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1005",1005,261,"gi|239914736|dbj|AB467838.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1006",1006,262,"gi|239914714|dbj|AB467827.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1007",1007,262,"gi|239914700|dbj|AB467820.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1008",1008,259,"gi|551843811|dbj|AB861641.1|Human_poliovirus_3|2013|2013|China|AS"
"1009",1009,260,"gi|449082856|dbj|AB781742.1|Human_poliovirus_3|2012|2012|China|AS"
"1010",1010,259,"gi|397172271|gb|JN688976.1|Human_poliovirus_3|2010|2010|Brazil|SA"
"1011",1011,258,"gi|157267101|gb|EF628386.1|Human_poliovirus_3|2005|2005|Madagascar|AF"
"1012",1012,258,"gi|82542564|gb|DQ264315.1|Human_poliovirus_3|1999|1999|Russia|AS"
"1013",1013,258,"gi|82542562|gb|DQ264314.1|Human_poliovirus_3|1999|1999|Kazakhstan|AS"
"1014",1014,259,"gi|82542558|gb|DQ264312.1|Human_poliovirus_3|2001|2001|Russia|AS"
"1015",1015,260,"gi|82542554|gb|DQ264310.1|Human_poliovirus_3|2001|2001|Moldova|NA"
"1016",1016,258,"gi|397172273|gb|JN688977.1|Human_poliovirus_3|2010|2010|Brazil|SA"
"1017",1017,259,"gi|239914788|dbj|AB467864.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1018",1018,258,"gi|239914782|dbj|AB467861.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1019",1019,258,"gi|239914750|dbj|AB467845.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1020",1020,260,"gi|239914740|dbj|AB467840.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1021",1021,259,"gi|239914772|dbj|AB467856.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1022",1022,259,"gi|239914768|dbj|AB467854.1|Human_poliovirus_3|2005|2005|Egypt|AF"
